X,Y,Z,Name,description
4.699,52.61368,0,"Woodhenge bij Heiloo, Heksenkring","
        <b>Type:</b> Timber Circle <b>County/Region:</b> Noord-Holland <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.61368 &nbsp;&nbsp;&nbsp;<b>Long</b>: 4.699<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/199937888_948254675998673_6614846244642049983_.jpg"" align=""right"" valign=""top""></a>
<br />
                    Modern timber circle, commemorating the archeological find of the remains of an authentic circle (ca 800 BC) during the construction of a new housing estate. . ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=53858"" >Link To More Information</a><br />
                    "
