X,Y,Z,Name,description
5.6882,50.8449,0,Stenen van Sint-Pietersberg,"
        <b>Type:</b> Stone Circle <b>County/Region:</b> Limburg <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 50.8449 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.6882<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/vko_01.jpg"" align=""right"" valign=""top""></a>
<br />
                    A former Stone Circle (?) ; more probably random stones.. At the end of the 19th century, nine stones were found on the Sint-Pietesberg (Mount St-Peter), near Maastricht, and moved downtown : two of t...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=37502"" >Link To More Information</a><br />
                    "
