X,Y,Z,Name,description
6.67164,53.10778,0,D3 Midlaren,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.10778 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.67164<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/rsD3Midlaren2001Bild1ab.jpg"" align=""right"" valign=""top""></a>
<br />
                    D3 is the western of two east-west oriented passage graves built in line with the chamber ends only 5m from each other. The skeleton of the largely exposed six capstone passage grave measures appr. 10...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=365"" >Link To More Information</a><br />
                    "
6.8458242,52.8915815,0,D30 Exloo,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Exloo-Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.8915815 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.8458242<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D30Exloo2010Bild3.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Exloo in Drenthe. To be found in a forest park to the north west of Exloo.<br />
Full description by Martin_L here-under.
<br /><br /> Monumentenregister (Historic Monument)
<br ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=392"" >Link To More Information</a><br />
                    "
6.8708358,52.86779,0,D31 Exloo,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Exloo-Zuid <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.86779 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.8708358<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D312010Bild1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Exloo in Drenthe. To be found in woodlands between Exloo and Valthe.
<br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=393"" >Link To More Information</a><br />
                    "
6.83941,52.85685,0,D32 Odoorn,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.85685 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.83941<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D32_odoorn.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Odoorn in Drenthe. No monument??
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br /> Short info (Site Hans Meijer)
...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=394"" >Link To More Information</a><br />
                    "
6.867342,52.842838,0,D33 Valthe,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>3</b> Condition: <b>Destroyed</b>  (5 is best)<br />
                    <b>Lat:</b> 52.842838 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.867342<br />
                    Passage Grave in Drenthe. The stones of this hunebed were removed in 1955 and used in the reconstruction of D49 (De Papeloze Kerk).<br />
The location was within 150m north of hunebed D34.
<br /><br...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=35746"" >Link To More Information</a><br />
                    "
6.86753,52.84269,0,D34 Valthe,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D34 Valthe-West <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.84269 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.86753<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D34Valthe2009Bild1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Valthe in Drenthe. D34 is beside a dirt road between Valthe and Odoorn. <br /> <br />
D33 used to be near here, but the stones were removed and used in the reconstruction of D49.<b...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=395"" >Link To More Information</a><br />
                    "
6.870839,52.835214,0,D35 Valthe,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D35 Valthe-Zuidwest <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.835214 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.870839<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D35Valthe2010Bild5.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Valthe in Drenthe. D35 is found near a sandy track between Valthe and Klijndijk.
<br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch Information...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=397"" >Link To More Information</a><br />
                    "
6.89461,52.83975,0,D36 Valthe,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D36 Valthe-Oost <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.83975 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.89461<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/ydz_IMG_2977m.jpg"" align=""right"" valign=""top""></a>
<br />
                    D36 and D37 are two aligned passage graves to the south of the village of Valthe. . Geen monument??
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br />www.hunebedden.nl/d36eng.htm""> Short i...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=398"" >Link To More Information</a><br />
                    "
6.89497,52.83972,0,D37 Valthe,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D37 Valthe-Oost <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.83972 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.89497<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/vff_SAM_5885.JPG"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Valthe in Drenthe. D36 and D37 are a pair of neolithic chambered tombs to the south of the village of Valthe.<br /><br />
Geen monument??
<br /><br /> Hunebeddeninfo (Dutch Informat...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=399"" >Link To More Information</a><br />
                    "
6.8876,52.81135,0,D38 Emmen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Emmerveld-Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>5</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 52.81135 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.8876<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D38Valtherbos2010Bild1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Emmen in Drenthe. D38, D39 and D44 stand in a delightful heathland clearing in the forest north of Emmen. They're all a bit wrecked, but the location is so gorgeous, they're well wo...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=400"" >Link To More Information</a><br />
                    "
