X,Y,Z,Name,description
5.86945,50.76615,0,Slijpsteen van Slenaken,"
        <b>Type:</b> Polissoir <b>County/Region:</b> Limburg <br /> Pos Accuracy: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 50.76615 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.86945<br />
                    Polissoir (polishing stone) in Limburg. Stone formation with grooves, used for polishing stone axes, neolithic. Discovered by amateur archeologist in 1953.<br />
Rijksmonument nummer 46147...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=58652"" >Link To More Information</a><br />
                    "
