X,Y,Z,Name,description
5.5313,51.99862,0,Residence menhir,"
        <b>Type:</b> Standing Stone (Menhir) <b>County/Region:</b> Utrecht <br /> Pos Accuracy: <b>5</b> Condition: <b>5</b> (5 is best)   Ambience: <b>4</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 51.99862 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.5313<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/cik_m1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Standing Stone (Menhir) in Utrecht. Beautiful menhir or erratic block, about 2 m. high, besides the parking of restaurant âResidenceâ along the N416. It may be the first menhir in the Netherlands,...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=48017"" >Link To More Information</a><br />
                    "
